日期,股票代码,名称,收盘价,开盘价
2017-09-14,'000005,世纪星源,5.2,5.25
2017-09-13,'000005,世纪星源,5.25,5.23
2017-09-12,'000005,世纪星源,5.33,5.48
2017-09-11,'000005,世纪星源,5.53,5.45
2017-09-08,'000005,世纪星源,5.39,4.89
2017-09-07,'000005,世纪星源,4.9,4.9
2017-09-06,'000005,世纪星源,4.9,4.86
2017-09-05,'000005,世纪星源,4.87,4.86
2017-09-04,'000005,世纪星源,4.86,4.87
2017-09-01,'000005,世纪星源,4.87,4.89
2017-08-31,'000005,世纪星源,4.89,4.89
2017-08-30,'000005,世纪星源,4.89,4.92
2017-08-29,'000005,世纪星源,4.89,4.88
2017-08-28,'000005,世纪星源,4.88,4.86
2017-08-25,'000005,世纪星源,4.87,4.81
2017-08-24,'000005,世纪星源,4.87,4.84
2017-08-23,'000005,世纪星源,4.81,4.83
2017-08-22,'000005,世纪星源,4.83,4.89
2017-08-21,'000005,世纪星源,4.89,4.86
2017-08-18,'000005,世纪星源,4.87,4.84
2017-08-17,'000005,世纪星源,4.86,4.83
2017-08-16,'000005,世纪星源,4.82,4.81
2017-08-15,'000005,世纪星源,4.81,4.8
2017-08-14,'000005,世纪星源,4.8,4.75
2017-08-11,'000005,世纪星源,4.76,4.82
2017-08-10,'000005,世纪星源,4.83,4.89
2017-08-09,'000005,世纪星源,4.88,4.89
2017-08-08,'000005,世纪星源,4.88,4.89
2017-08-07,'000005,世纪星源,4.89,4.9
2017-08-04,'000005,世纪星源,4.9,4.93
2017-08-03,'000005,世纪星源,4.94,4.93
2017-08-02,'000005,世纪星源,4.93,4.95
2017-08-01,'000005,世纪星源,4.96,4.93
2017-07-31,'000005,世纪星源,4.94,4.93
2017-07-28,'000005,世纪星源,4.93,4.94
2017-07-27,'000005,世纪星源,4.95,4.9
2017-07-26,'000005,世纪星源,4.94,4.86
2017-07-25,'000005,世纪星源,4.86,4.93
2017-07-24,'000005,世纪星源,4.92,4.94
2017-07-21,'000005,世纪星源,4.91,4.96
2017-07-20,'000005,世纪星源,4.92,4.88
2017-07-19,'000005,世纪星源,4.88,4.81
2017-07-18,'000005,世纪星源,4.81,4.74
2017-07-17,'000005,世纪星源,4.73,5.04
2017-07-14,'000005,世纪星源,5.09,5.15
2017-07-13,'000005,世纪星源,5.15,5.14
2017-07-12,'000005,世纪星源,5.14,5.19
2017-07-11,'000005,世纪星源,5.27,5.22
2017-07-10,'000005,世纪星源,5.22,5.2
2017-07-07,'000005,世纪星源,5.19,5.17
2017-07-06,'000005,世纪星源,5.18,5.21
2017-07-05,'000005,世纪星源,5.21,5.18
2017-07-04,'000005,世纪星源,5.17,5.26
2017-07-03,'000005,世纪星源,5.26,5.25
2017-06-30,'000005,世纪星源,5.24,5.25
2017-06-29,'000005,世纪星源,5.25,5.22
2017-06-28,'000005,世纪星源,5.23,5.28
2017-06-27,'000005,世纪星源,5.28,5.31
2017-06-26,'000005,世纪星源,5.31,5.28
2017-06-23,'000005,世纪星源,5.27,5.27
2017-06-22,'000005,世纪星源,5.33,5.39
2017-06-21,'000005,世纪星源,5.38,5.46
2017-06-20,'000005,世纪星源,5.45,5.41
2017-06-19,'000005,世纪星源,5.45,5.33
2017-06-16,'000005,世纪星源,5.33,5.29
2017-06-15,'000005,世纪星源,5.3,5.22
2017-06-14,'000005,世纪星源,5.21,5.29
2017-06-13,'000005,世纪星源,5.26,5.12
2017-06-12,'000005,世纪星源,5.14,5.24
2017-06-09,'000005,世纪星源,5.3,5.3
2017-06-08,'000005,世纪星源,5.28,5.28
2017-06-07,'000005,世纪星源,5.28,5.15
2017-06-06,'000005,世纪星源,5.14,5.1
2017-06-05,'000005,世纪星源,5.11,5.12
2017-06-02,'000005,世纪星源,5.11,5.09
2017-06-01,'000005,世纪星源,5.08,5.22
2017-05-31,'000005,世纪星源,5.2,5.22
2017-05-26,'000005,世纪星源,5.18,5.24
2017-05-25,'000005,世纪星源,5.28,5.06
2017-05-24,'000005,世纪星源,5.09,5.15
2017-05-23,'000005,世纪星源,5.2,5.07
2017-05-22,'000005,世纪星源,5.08,5.25
2017-05-19,'000005,世纪星源,5.25,5.23
2017-05-18,'000005,世纪星源,5.23,5.26
2017-05-17,'000005,世纪星源,5.32,5.26
2017-05-16,'000005,世纪星源,5.29,5.16
2017-05-15,'000005,世纪星源,5.15,5.2
2017-05-12,'000005,世纪星源,5.22,5.16
2017-05-11,'000005,世纪星源,5.15,5.26
2017-05-10,'000005,世纪星源,5.27,5.47
2017-05-09,'000005,世纪星源,5.48,5.43
2017-05-08,'000005,世纪星源,5.47,5.65
2017-05-05,'000005,世纪星源,5.63,5.77
2017-05-04,'000005,世纪星源,5.78,5.8
2017-05-03,'000005,世纪星源,5.78,5.74
2017-05-02,'000005,世纪星源,5.72,5.83
2017-04-28,'000005,世纪星源,5.82,5.8
2017-04-27,'000005,世纪星源,5.8,5.94
2017-04-26,'000005,世纪星源,5.95,5.97
2017-04-25,'000005,世纪星源,5.95,6.01
2017-04-24,'000005,世纪星源,6.01,6.19
2017-04-21,'000005,世纪星源,6.19,6.16
2017-04-20,'000005,世纪星源,6.16,6.19
2017-04-19,'000005,世纪星源,6.19,6.29
2017-04-18,'000005,世纪星源,6.31,6.37
2017-04-17,'000005,世纪星源,6.36,6.41
2017-04-14,'000005,世纪星源,6.45,6.58
2017-04-13,'000005,世纪星源,6.64,6.68
2017-04-12,'000005,世纪星源,6.72,6.84
2017-04-11,'000005,世纪星源,6.58,6.31
2017-04-10,'000005,世纪星源,6.3,6.34
2017-04-07,'000005,世纪星源,6.4,6.35
2017-04-06,'000005,世纪星源,6.37,6.34
2017-04-05,'000005,世纪星源,6.36,6.26
2017-03-31,'000005,世纪星源,6.26,6.23
2017-03-30,'000005,世纪星源,6.23,6.36
2017-03-29,'000005,世纪星源,6.39,6.42
2017-03-28,'000005,世纪星源,6.42,6.48
2017-03-27,'000005,世纪星源,6.48,6.53
2017-03-24,'000005,世纪星源,6.53,6.52
2017-03-23,'000005,世纪星源,6.51,6.55
2017-03-22,'000005,世纪星源,6.55,6.6
2017-03-21,'000005,世纪星源,6.64,6.53
2017-03-20,'000005,世纪星源,6.51,6.55
2017-03-17,'000005,世纪星源,6.55,6.59
2017-03-16,'000005,世纪星源,6.59,6.56
2017-03-15,'000005,世纪星源,6.54,6.57
2017-03-14,'000005,世纪星源,6.58,6.64
2017-03-13,'000005,世纪星源,6.63,6.62
2017-03-10,'000005,世纪星源,6.64,6.64
2017-03-09,'000005,世纪星源,6.68,6.72
2017-03-08,'000005,世纪星源,6.72,6.66
2017-03-07,'000005,世纪星源,6.67,6.7
2017-03-06,'000005,世纪星源,6.74,6.6
2017-03-03,'000005,世纪星源,6.61,6.48
2017-03-02,'000005,世纪星源,6.49,6.57
2017-03-01,'000005,世纪星源,6.57,6.56
2017-02-28,'000005,世纪星源,6.56,6.57
2017-02-27,'000005,世纪星源,6.58,6.62
2017-02-24,'000005,世纪星源,6.63,6.56
2017-02-23,'000005,世纪星源,6.59,6.61
2017-02-22,'000005,世纪星源,6.62,6.66
2017-02-21,'000005,世纪星源,6.66,6.62
2017-02-20,'000005,世纪星源,6.61,6.59
2017-02-17,'000005,世纪星源,6.59,6.57
2017-02-16,'000005,世纪星源,6.57,6.57
2017-02-15,'000005,世纪星源,6.58,6.58
2017-02-14,'000005,世纪星源,6.58,6.58
2017-02-13,'000005,世纪星源,6.63,6.64
2017-02-10,'000005,世纪星源,6.64,6.65
2017-02-09,'000005,世纪星源,6.63,6.59
2017-02-08,'000005,世纪星源,6.59,6.58
2017-02-07,'000005,世纪星源,6.6,6.56
2017-02-06,'000005,世纪星源,6.56,6.53
2017-02-03,'000005,世纪星源,6.53,6.57
2017-01-26,'000005,世纪星源,6.56,6.53
2017-01-25,'000005,世纪星源,6.52,6.52
2017-01-24,'000005,世纪星源,6.51,6.54
2017-01-23,'000005,世纪星源,6.53,6.51
2017-01-20,'000005,世纪星源,6.5,6.5
2017-01-19,'000005,世纪星源,6.44,6.45
2017-01-18,'000005,世纪星源,6.55,6.57
2017-01-17,'000005,世纪星源,6.48,6.42
2017-01-16,'000005,世纪星源,6.44,6.71
2017-01-13,'000005,世纪星源,6.68,6.79
2017-01-12,'000005,世纪星源,6.79,6.82
2017-01-11,'000005,世纪星源,6.86,7.01
2017-01-10,'000005,世纪星源,7.01,7.07
2017-01-09,'000005,世纪星源,7.07,6.96
2017-01-06,'000005,世纪星源,7.03,6.96
2017-01-05,'000005,世纪星源,6.97,6.98
2017-01-04,'000005,世纪星源,7.01,6.83
2017-01-03,'000005,世纪星源,6.83,6.76
2016-12-30,'000005,世纪星源,6.76,6.77
2016-12-29,'000005,世纪星源,6.76,6.84
2016-12-28,'000005,世纪星源,6.86,6.87
2016-12-27,'000005,世纪星源,6.87,6.87
2016-12-26,'000005,世纪星源,6.87,6.82
2016-12-23,'000005,世纪星源,6.86,6.98
2016-12-22,'000005,世纪星源,7.02,7.0
2016-12-21,'000005,世纪星源,7.0,6.9
2016-12-20,'000005,世纪星源,6.89,6.94
2016-12-19,'000005,世纪星源,6.96,6.92
2016-12-16,'000005,世纪星源,6.93,6.82
2016-12-15,'000005,世纪星源,6.82,6.77
2016-12-14,'000005,世纪星源,6.76,6.83
2016-12-13,'000005,世纪星源,6.85,6.83
2016-12-12,'000005,世纪星源,6.83,7.21
2016-12-09,'000005,世纪星源,7.19,7.18
2016-12-08,'000005,世纪星源,7.17,7.26
2016-12-07,'000005,世纪星源,7.26,7.21
2016-12-06,'000005,世纪星源,7.19,7.23
2016-12-05,'000005,世纪星源,7.2,7.16
2016-12-02,'000005,世纪星源,7.24,7.46
2016-12-01,'000005,世纪星源,7.45,7.44
2016-11-30,'000005,世纪星源,7.42,7.45
2016-11-29,'000005,世纪星源,7.48,7.6
2016-11-28,'000005,世纪星源,7.63,7.6
2016-11-25,'000005,世纪星源,7.56,7.55
2016-11-24,'000005,世纪星源,7.55,7.57
2016-11-23,'000005,世纪星源,7.61,7.6
2016-11-22,'000005,世纪星源,7.59,7.55
2016-11-21,'000005,世纪星源,7.54,7.55
2016-11-18,'000005,世纪星源,7.56,7.55
2016-11-17,'000005,世纪星源,7.55,7.55
2016-11-16,'000005,世纪星源,7.57,7.7
2016-11-15,'000005,世纪星源,7.61,7.53
2016-11-14,'000005,世纪星源,7.53,7.55
2016-11-11,'000005,世纪星源,7.56,7.53
2016-11-10,'000005,世纪星源,7.53,7.45
2016-11-09,'000005,世纪星源,7.43,7.49
2016-11-08,'000005,世纪星源,7.49,7.53
2016-11-07,'000005,世纪星源,7.53,7.38
2016-11-04,'000005,世纪星源,7.4,7.39
2016-11-03,'000005,世纪星源,7.38,7.3
2016-11-02,'000005,世纪星源,7.32,7.4
2016-11-01,'000005,世纪星源,7.4,7.35
2016-10-31,'000005,世纪星源,7.36,7.38
2016-10-28,'000005,世纪星源,7.38,7.63
2016-10-27,'000005,世纪星源,7.55,7.55
2016-10-26,'000005,世纪星源,7.48,7.53
2016-10-25,'000005,世纪星源,7.53,7.52
2016-10-24,'000005,世纪星源,7.51,7.46
2016-10-21,'000005,世纪星源,7.46,7.48
2016-10-20,'000005,世纪星源,7.47,7.49
2016-10-19,'000005,世纪星源,7.49,7.58
2016-10-18,'000005,世纪星源,7.6,7.42
2016-10-17,'000005,世纪星源,7.42,7.5
2016-10-14,'000005,世纪星源,7.58,7.48
2016-10-13,'000005,世纪星源,7.49,7.48
2016-10-12,'000005,世纪星源,7.5,7.46
2016-10-11,'000005,世纪星源,7.5,7.35
2016-10-10,'000005,世纪星源,7.4,7.36
2016-09-30,'000005,世纪星源,7.33,7.25
2016-09-29,'000005,世纪星源,7.25,7.2
2016-09-28,'000005,世纪星源,7.2,7.28
