ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,¿ªÅÌ¼Û
2015-11-12,'000596,¹Å¾®¹±¾Æ,34.1,33.35
2015-11-11,'000596,¹Å¾®¹±¾Æ,33.47,33.12
2015-11-10,'000596,¹Å¾®¹±¾Æ,33.1,33.39
2015-11-09,'000596,¹Å¾®¹±¾Æ,33.43,33.3
2015-11-06,'000596,¹Å¾®¹±¾Æ,34.06,33.75
2015-11-05,'000596,¹Å¾®¹±¾Æ,33.95,33.92
2015-11-04,'000596,¹Å¾®¹±¾Æ,33.91,32.39
2015-11-03,'000596,¹Å¾®¹±¾Æ,32.39,32.39
2015-11-02,'000596,¹Å¾®¹±¾Æ,32.84,31.1
2015-10-30,'000596,¹Å¾®¹±¾Æ,31.34,30.8
2015-10-29,'000596,¹Å¾®¹±¾Æ,30.58,30.3
2015-10-28,'000596,¹Å¾®¹±¾Æ,30.12,30.1
2015-10-27,'000596,¹Å¾®¹±¾Æ,30.01,30.08
2015-10-26,'000596,¹Å¾®¹±¾Æ,30.37,30.0
2015-10-23,'000596,¹Å¾®¹±¾Æ,30.0,29.16
2015-10-22,'000596,¹Å¾®¹±¾Æ,28.99,28.4
2015-10-21,'000596,¹Å¾®¹±¾Æ,28.43,30.28
2015-10-20,'000596,¹Å¾®¹±¾Æ,30.55,29.5
2015-10-19,'000596,¹Å¾®¹±¾Æ,29.5,29.39
2015-10-16,'000596,¹Å¾®¹±¾Æ,29.29,29.7
2015-10-15,'000596,¹Å¾®¹±¾Æ,29.48,29.0
2015-10-14,'000596,¹Å¾®¹±¾Æ,29.07,29.43
2015-10-13,'000596,¹Å¾®¹±¾Æ,29.41,29.32
2015-10-12,'000596,¹Å¾®¹±¾Æ,29.63,28.23
2015-10-09,'000596,¹Å¾®¹±¾Æ,28.21,28.23
2015-10-08,'000596,¹Å¾®¹±¾Æ,28.38,28.01
2015-09-30,'000596,¹Å¾®¹±¾Æ,27.33,26.89
2015-09-29,'000596,¹Å¾®¹±¾Æ,26.89,26.5
2015-09-28,'000596,¹Å¾®¹±¾Æ,27.22,27.45
2015-09-25,'000596,¹Å¾®¹±¾Æ,27.38,27.7
2015-09-24,'000596,¹Å¾®¹±¾Æ,27.76,27.27
2015-09-23,'000596,¹Å¾®¹±¾Æ,27.27,27.66
2015-09-22,'000596,¹Å¾®¹±¾Æ,28.06,27.84
2015-09-21,'000596,¹Å¾®¹±¾Æ,27.84,26.4
2015-09-18,'000596,¹Å¾®¹±¾Æ,26.98,27.75
2015-09-17,'000596,¹Å¾®¹±¾Æ,27.21,27.88
2015-09-16,'000596,¹Å¾®¹±¾Æ,28.38,26.5
2015-09-15,'000596,¹Å¾®¹±¾Æ,26.3,27.66
2015-09-14,'000596,¹Å¾®¹±¾Æ,27.64,30.5
2015-09-11,'000596,¹Å¾®¹±¾Æ,30.5,30.2
2015-09-10,'000596,¹Å¾®¹±¾Æ,30.4,30.61
2015-09-09,'000596,¹Å¾®¹±¾Æ,31.38,30.38
2015-09-08,'000596,¹Å¾®¹±¾Æ,30.45,28.88
2015-09-07,'000596,¹Å¾®¹±¾Æ,29.1,30.01
2015-09-02,'000596,¹Å¾®¹±¾Æ,29.81,28.38
2015-09-01,'000596,¹Å¾®¹±¾Æ,29.7,31.62
2015-08-31,'000596,¹Å¾®¹±¾Æ,31.72,33.13
2015-08-28,'000596,¹Å¾®¹±¾Æ,33.98,32.79
2015-08-27,'000596,¹Å¾®¹±¾Æ,32.94,31.4
2015-08-26,'000596,¹Å¾®¹±¾Æ,31.52,30.5
2015-08-25,'000596,¹Å¾®¹±¾Æ,30.0,28.3
2015-08-24,'000596,¹Å¾®¹±¾Æ,29.85,31.37
2015-08-21,'000596,¹Å¾®¹±¾Æ,32.96,34.5
2015-08-20,'000596,¹Å¾®¹±¾Æ,35.42,36.8
2015-08-19,'000596,¹Å¾®¹±¾Æ,37.03,35.0
2015-08-18,'000596,¹Å¾®¹±¾Æ,36.09,40.1
2015-08-17,'000596,¹Å¾®¹±¾Æ,40.1,39.78
2015-08-14,'000596,¹Å¾®¹±¾Æ,39.65,41.3
2015-08-13,'000596,¹Å¾®¹±¾Æ,41.15,41.5
2015-08-12,'000596,¹Å¾®¹±¾Æ,41.8,39.5
2015-08-11,'000596,¹Å¾®¹±¾Æ,40.1,41.12
2015-08-10,'000596,¹Å¾®¹±¾Æ,41.52,40.51
2015-08-07,'000596,¹Å¾®¹±¾Æ,40.26,39.41
2015-08-06,'000596,¹Å¾®¹±¾Æ,39.62,39.5
2015-08-05,'000596,¹Å¾®¹±¾Æ,40.47,42.1
2015-08-04,'000596,¹Å¾®¹±¾Æ,42.9,39.3
2015-08-03,'000596,¹Å¾®¹±¾Æ,39.89,38.9
2015-07-31,'000596,¹Å¾®¹±¾Æ,38.9,36.12
2015-07-30,'000596,¹Å¾®¹±¾Æ,36.82,36.8
2015-07-29,'000596,¹Å¾®¹±¾Æ,36.58,34.48
2015-07-28,'000596,¹Å¾®¹±¾Æ,34.09,32.76
2015-07-27,'000596,¹Å¾®¹±¾Æ,33.43,36.05
2015-07-24,'000596,¹Å¾®¹±¾Æ,37.14,38.4
2015-07-23,'000596,¹Å¾®¹±¾Æ,38.4,37.06
2015-07-22,'000596,¹Å¾®¹±¾Æ,37.55,36.8
2015-07-21,'000596,¹Å¾®¹±¾Æ,36.73,36.11
2015-07-20,'000596,¹Å¾®¹±¾Æ,36.14,36.23
2015-07-17,'000596,¹Å¾®¹±¾Æ,36.49,34.04
2015-07-16,'000596,¹Å¾®¹±¾Æ,34.04,33.75
2015-07-15,'000596,¹Å¾®¹±¾Æ,33.75,36.62
2015-07-14,'000596,¹Å¾®¹±¾Æ,37.5,37.02
2015-07-13,'000596,¹Å¾®¹±¾Æ,38.32,36.28
2015-07-10,'000596,¹Å¾®¹±¾Æ,35.04,33.3
2015-07-09,'000596,¹Å¾®¹±¾Æ,31.85,29.0
2015-07-08,'000596,¹Å¾®¹±¾Æ,28.95,26.17
2015-07-07,'000596,¹Å¾®¹±¾Æ,29.08,31.0
2015-07-06,'000596,¹Å¾®¹±¾Æ,32.31,38.78
2015-07-03,'000596,¹Å¾®¹±¾Æ,35.88,35.88
2015-07-02,'000596,¹Å¾®¹±¾Æ,39.87,42.04
2015-07-01,'000596,¹Å¾®¹±¾Æ,44.3,44.02
2015-06-30,'000596,¹Å¾®¹±¾Æ,46.68,47.6
2015-06-29,'000596,¹Å¾®¹±¾Æ,47.16,44.8
2015-06-26,'000596,¹Å¾®¹±¾Æ,43.41,46.0
2015-06-25,'000596,¹Å¾®¹±¾Æ,47.95,47.77
2015-06-24,'000596,¹Å¾®¹±¾Æ,47.3,43.48
2015-06-23,'000596,¹Å¾®¹±¾Æ,43.47,41.3
2015-06-19,'000596,¹Å¾®¹±¾Æ,41.62,43.0
2015-06-18,'000596,¹Å¾®¹±¾Æ,44.74,44.5
2015-06-17,'000596,¹Å¾®¹±¾Æ,45.19,45.9
2015-06-16,'000596,¹Å¾®¹±¾Æ,46.89,44.0
2015-06-15,'000596,¹Å¾®¹±¾Æ,44.69,43.5
2015-06-12,'000596,¹Å¾®¹±¾Æ,43.31,42.01
2015-06-11,'000596,¹Å¾®¹±¾Æ,41.94,41.9
2015-06-10,'000596,¹Å¾®¹±¾Æ,42.1,39.55
2015-06-09,'000596,¹Å¾®¹±¾Æ,39.98,41.35
2015-06-08,'000596,¹Å¾®¹±¾Æ,41.08,40.08
2015-06-05,'000596,¹Å¾®¹±¾Æ,40.06,38.67
2015-06-04,'000596,¹Å¾®¹±¾Æ,38.45,38.97
2015-06-03,'000596,¹Å¾®¹±¾Æ,38.85,39.41
2015-06-02,'000596,¹Å¾®¹±¾Æ,39.81,38.46
2015-06-01,'000596,¹Å¾®¹±¾Æ,38.46,36.85
2015-05-29,'000596,¹Å¾®¹±¾Æ,36.77,37.01
2015-05-28,'000596,¹Å¾®¹±¾Æ,37.19,40.24
2015-05-27,'000596,¹Å¾®¹±¾Æ,40.23,39.48
2015-05-26,'000596,¹Å¾®¹±¾Æ,39.43,39.27
2015-05-25,'000596,¹Å¾®¹±¾Æ,39.2,37.68
2015-05-22,'000596,¹Å¾®¹±¾Æ,37.7,37.82
2015-05-21,'000596,¹Å¾®¹±¾Æ,37.48,36.47
2015-05-20,'000596,¹Å¾®¹±¾Æ,36.47,36.34
2015-05-19,'000596,¹Å¾®¹±¾Æ,36.38,35.18
2015-05-18,'000596,¹Å¾®¹±¾Æ,35.16,35.5
2015-05-15,'000596,¹Å¾®¹±¾Æ,35.51,35.88
2015-05-14,'000596,¹Å¾®¹±¾Æ,36.19,36.79
2015-05-13,'000596,¹Å¾®¹±¾Æ,36.9,36.53
2015-05-12,'000596,¹Å¾®¹±¾Æ,36.78,36.8
2015-05-11,'000596,¹Å¾®¹±¾Æ,36.87,36.12
2015-05-08,'000596,¹Å¾®¹±¾Æ,36.12,35.0
2015-05-07,'000596,¹Å¾®¹±¾Æ,34.94,34.72
2015-05-06,'000596,¹Å¾®¹±¾Æ,34.71,36.1
2015-05-05,'000596,¹Å¾®¹±¾Æ,36.06,38.5
2015-05-04,'000596,¹Å¾®¹±¾Æ,38.25,37.5
2015-04-30,'000596,¹Å¾®¹±¾Æ,37.67,37.79
2015-04-29,'000596,¹Å¾®¹±¾Æ,37.75,37.86
2015-04-28,'000596,¹Å¾®¹±¾Æ,37.7,39.5
2015-04-27,'000596,¹Å¾®¹±¾Æ,39.88,39.75
2015-04-24,'000596,¹Å¾®¹±¾Æ,39.84,40.76
2015-04-23,'000596,¹Å¾®¹±¾Æ,41.52,41.23
2015-04-22,'000596,¹Å¾®¹±¾Æ,41.26,40.69
2015-04-21,'000596,¹Å¾®¹±¾Æ,40.9,38.0
2015-04-20,'000596,¹Å¾®¹±¾Æ,38.19,37.92
2015-04-17,'000596,¹Å¾®¹±¾Æ,37.91,38.05
2015-04-16,'000596,¹Å¾®¹±¾Æ,37.99,35.3
2015-04-15,'000596,¹Å¾®¹±¾Æ,35.35,37.0
2015-04-14,'000596,¹Å¾®¹±¾Æ,37.09,37.8
2015-04-13,'000596,¹Å¾®¹±¾Æ,37.6,37.14
2015-04-10,'000596,¹Å¾®¹±¾Æ,36.96,35.33
2015-04-09,'000596,¹Å¾®¹±¾Æ,35.5,36.53
2015-04-08,'000596,¹Å¾®¹±¾Æ,36.52,36.25
2015-04-07,'000596,¹Å¾®¹±¾Æ,36.34,35.91
2015-04-03,'000596,¹Å¾®¹±¾Æ,35.91,34.56
2015-04-02,'000596,¹Å¾®¹±¾Æ,35.05,35.48
2015-04-01,'000596,¹Å¾®¹±¾Æ,35.23,35.0
2015-03-31,'000596,¹Å¾®¹±¾Æ,35.0,36.3
2015-03-30,'000596,¹Å¾®¹±¾Æ,36.42,36.21
